IndexTotAedesFemale1,IndexTotAedesFemale2,IndexTotAedesFemale3,IndexTotAedesFemale4,IndexTotAedesFemale5,IndexTotAedesFemale6,IndexTotAedesFemale7,IndexTotAedesFemale8,IndexTotAedesFemale9,IndexTotAedesFemale10,IndexTotAedesFemale11,IndexTotAedesFemale12,IndexTotAedesFemale13,IndexTotAedesFemale14,IndexTotAedesFemale15,IndexTotAedesFemale16,IndexTotAedesFemale17,IndexTotAedesFemale18,IndexTotAedesFemale19,IndexTotAedesFemale20,IndexTotAedesFemale21,IndexTotAedesFemale22,IndexTotAedesFemale23,IndexTotAedesFemale24,IndexTotAedesFemale25,IndexTotAedesFemale26,IndexTotAedesFemale27,IndexTotAedesFemale28,IndexTotAedesFemale29,IndexTotAedesFemale30,IndexTotAedesFemale31,IndexTotAedesFemale32,IndexTotAedesFemale33,IndexTotAedesFemale34,IndexTotAedesFemale35,IndexTotAedesFemale36,IndexTotAedesFemale37,IndexTotAedesFemale38,IndexTotAedesFemale39,IndexTotAedesFemale40,IndexTotAedesFemale41,IndexTotAedesFemale42,IndexTotAedesFemale43,IndexTotAedesFemale44,IndexTotAedesFemale45,IndexTotAedesFemale46,IndexTotAedesFemale47,IndexTotAedesFemale48,IndexTotAedesFemale49,IndexTotAedesFemale50,IndexTotAedesFemale51,IndexTotAedesFemale52,IndexTotAedesFemale53,IndexTotAedesFemale54,IndexTotAedesFemale55,IndexTotAedesFemale56,IndexTotAedesFemale57,IndexTotAedesFemale58,IndexTotAedesFemale59,IndexTotAedesFemale60,IndexTotAedesFemale61,IndexTotAedesFemale62,IndexTotAedesFemale63,IndexTotAedesFemale64,IndexTotAedesFemale65
343.488744347598,22,200,28,NaN,464.986728708589,0,12.6415338516235,0.102920264005661,4,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.18886262706356,0.0131312695540517,0.000995114293845804,0.00291219495997672,0.00337897595608423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.904997110366821,-1,0,357.539013235422,7.37818050384521,9.67225646972656,0.032177098095417,0.015834204852581,-0.0244095716625452,0.0185156874358654,0.00696088979020715,-0.0128668053075671,-0.0012841752031818,-0.00356525019742548,-0.0136423707008362,-0.0202757474035025,0.00138954899739474,-0.0142799224704504,0,0,0,4.02817380203705,4.67382940052901
298.990202503441,23,211,8,NaN,120.916210636694,0,13.6091890335083,0.0943724513053894,5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.872059392664838,0.0121863273790459,0.00121876781890352,0.00337284261587302,0.00448964405301455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905865550041199,-1,0,309.434124296633,8.14516448974609,10.3192720413208,-0.0239478684961796,0.0129324030131102,-0.0347993075847626,-0.0139523353427649,0.00120557902846485,0.0171050187200308,-0.0184266082942486,-0.0155383991077542,-0.0148141691461205,-0.0213328581303358,-0.0176588073372841,-0.0238717086613178,0,0,0,4.66087311340831,6.2041617824058
461.48487777705,23,212,9,NaN,323.098600779893,0,15.4247179031372,0.133247494697571,5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.38519569750225,0.0115713857322141,0.00120513463621699,0.00371148318259252,0.00426351683769337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905835807323456,-1,0,482.049129822353,8.02181243896484,10.4029598236084,-0.0302859991788864,0.0187689568847418,0.0065928352996707,0.0143772074952722,-0.0268992185592651,-0.00630270782858133,0.0349561646580696,0.0205527767539024,0.00867403950542212,-0.0184006355702877,-0.0263245943933725,-0.0586716309189796,0,0,0,5.12900308246516,5.8918739293321
320.989481617406,23,221,18,NaN,215.617524658387,0,15.15895652771,0.133091151714325,6,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.24047033816303,0.0114593425029338,0.00123262600382855,0.00371587861357539,0.00457992798042004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.906247019767761,-1,0,332.657449947487,8.15750217437744,10.3443164825439,-0.0600502863526344,-0.0128489704802632,-0.0501869656145573,-0.00286735198460519,0.0251559410244226,0.00569408712908626,-0.000490806007292122,-0.00682142842561007,-0.0107149304822087,0.0243146158754826,0.0396072864532471,0.0396713390946388,0,0,0,5.1327471947612,6.3262595306068
373.487761321187,32,271,6,NaN,233.312579873513,0,21.9535446166992,0.38848489522934,7,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.28080785216479,0.00880037220214529,0.00232710050432659,0.00605499016819522,0.00827451116896959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908126294612885,-1,0,388.268172715793,8.74194526672363,11.6937351226807,0.30444872379303,-0.157597213983536,0.0600844360888004,-0.063802070915699,0.02330382168293,-0.0247015133500099,0.0215304680168629,-0.0076642339117825,0.00821513682603836,-0.0243498608469963,0.00606889463961124,-0.0224146656692028,0,0,0,8.34645658595076,11.4059389566861
392.987122354021,38,316,1,NaN,185.798079758823,0,37.1394004821777,0.202412962913513,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.65538610987206,0.00789959811231716,0.000442604195341605,0.00701605080904668,0.00160278223471291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899615883827209,1,0,407.656074653065,9.8950366973877,10.1490888595581,0.155040502548218,0.0926315858960152,0.0408732630312443,0.00170728540979326,-0.0288845412433147,-0.0422810576856136,-0.0273825693875551,0.0108344526961446,-0.0166009571403265,-0.0495734550058842,-0.0960765704512596,-0.128240332007408,0,0,0,9.7627137989168,2.2302438601662
378.487597483452,38,317,2,NaN,69.7971622374414,2,NaN,0.118267521262169,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.72532961041831,0.00831037007759665,0.000713860818919441,0.00755387093787166,0.00195129628991708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899123251438141,1,0,392.320495332948,9.45252895355225,10.3920574188232,0.120168007910252,0.0945013090968132,0.0514151379466057,0.0620582811534405,0.0441350750625134,0.00622744439169765,0.026355804875493,0.0023459994699806,0.0142225176095963,0.0173147134482861,-0.036662757396698,-0.0803993791341782,0,0,0,10.5168402940343,2.71668282608778
409.986565305721,38,318,3,NaN,154.012517613134,0,37.9880752563477,0.303529560565948,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.58717797545448,0.00833456121748926,0.000737013152673906,0.00377005034502833,0.00184243535028493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.897099077701569,1,0,424.233296834956,10.538854598999,10.5070819854736,0.233123064041138,0.0390803329646587,-0.0322525948286057,-0.0664845481514931,-0.0550988167524338,-0.0389085710048676,0.0460364483296871,0.0723476782441139,0.0410200357437134,-0.0836350247263908,-0.141227319836617,-0.194053873419762,0,0,0,5.26067759873054,2.57090953364453
411.986499770627,38,319,4,NaN,258.216731657765,0,38.1983757019043,0.276137799024582,2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.23004296323258,0.0101484140459122,0.000796807421917665,0.00350349408256102,0.00221034243137022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.895956695079803,1,0,426.341863279848,8.56607341766357,7.65549230575562,0.343604058027267,0.0593213103711605,-0.106640048325062,-0.147867351770401,-0.105919055640697,-0.0474394038319588,0.114736422896385,0.193393185734749,0.143147304654121,-0.0584213212132454,-0.233515098690987,-0.252454817295074,0,0,0,4.89496190679088,3.08821472151931
396.487007667606,38,322,7,NaN,62.9157518760035,0,27.3679027557373,0.17665159702301,2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.45245702871365,0.0115883652756023,0.00129320957594269,0.00616733997594565,0.00230373184895143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.894760549068451,1,1,410.00827072783,11.4465503692627,10.5505151748657,0.250918507575989,0.0266600847244263,-0.0674138814210892,-0.137664884328842,-0.152470827102661,-0.0758651569485664,0.0362669713795185,0.221265614032745,0.1590466350317,0.0169172920286655,-0.118718914687634,-0.211410745978355,0,0,0,8.62831535199721,3.22299807643484
414.986401467986,38,323,8,NaN,116.656289936757,0,37.7343673706055,0.238097459077835,3,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.2366638792407,0.0104800939479391,0.00086104618746992,0.00626829489030772,0.0021878842154466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.894692242145538,1,0,429.505268203432,10.7544975280762,10.1850090026855,0.323527812957764,0.0805628299713135,-0.0876929983496666,-0.0855503678321838,-0.0832541957497597,-0.0206968449056149,0.107873141765594,0.184623166918755,0.0906557068228722,-0.0997532978653908,-0.176319226622581,-0.202255070209503,0,0,0,8.77022418890137,3.06115704583313
407.986630840815,38,325,10,NaN,64.8818691221286,0,43.4983215332031,0.307849645614624,3,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.08765420359589,0.0141274500544646,0.00127917884490487,0.00635379424784333,0.00210242203902453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.894667327404022,1,0,422.1250272652,11.5992918014526,10.910418510437,0.348881661891937,0.0954046547412872,-0.0107332253828645,-0.0649522393941879,-0.0328928492963314,0.0234737694263458,0.097653791308403,0.146699652075768,0.0853615626692772,-0.0550272241234779,-0.161981120705605,-0.237024441361427,0,0,0,8.89009735331318,2.9416653853756
407.486647224589,38,326,11,NaN,187.108824589573,0,48.9249458312988,0.338405668735504,3,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.93393256564155,0.00903644379703784,0.000528591474602965,0.00560259877639855,0.00212680750550574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.896578371524811,1,0,421.598006334167,11.7223167419434,10.9376211166382,0.399526327848434,0.167501091957092,0.0102975061163306,-0.031614251434803,-0.0653510913252831,-0.0343422591686249,0.0718308761715889,0.138244330883026,0.110277108848095,-0.00978206098079681,-0.134247541427612,-0.232939943671227,0,0,0,7.82233140017434,2.96944218146178
379.487564715905,38,329,14,NaN,92.7351967755677,0,18.8404006958008,0.0962204039096832,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.37359842329291,0.00933625621878555,0.000732129062098024,0.00312132571406406,0.00179661791129359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.896496474742889,1,0,392.114827801579,9.79809284210205,10.3324909210205,0.119019903242588,0.0469861216843128,-0.0170883741229773,-0.0482022166252136,-0.0858813151717186,-0.0480388663709164,-0.0269455127418041,0.0501651018857956,0.0763827860355377,0.0315314121544361,-0.0335718616843224,-0.078780472278595,0,0,0,4.35838359541344,2.50866162301678
407.986630840815,38,330,15,NaN,93.3905691909428,0,25.535343170166,0.153051033616066,2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.07329093273701,0.00918927882517968,0.000559860692062281,0.00328793609514832,0.0016810506630432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.896709084510803,1,1,422.1250272652,8.18368530273438,7.74488973617554,0.242135673761368,0.0327115505933762,-0.0726037696003914,-0.155680283904076,-0.173315688967705,-0.0920196324586868,0.0997626259922981,0.167523235082626,0.138451039791107,0.00498980470001698,-0.1222308203578,-0.219903439283371,0,0,0,4.58993722155949,2.34673569873053
406.986663608362,38,331,16,NaN,390.929645771209,0,35.4934387207031,0.191732451319695,2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.3723629306326,0.0107011001926053,0.000476488836697692,0.00759744902607054,0.00169490810949355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89510178565979,1,0,421.071004007695,8.4161901473999,7.93087434768677,0.370431572198868,0.115719936788082,-0.0245779287070036,-0.0724406391382217,-0.150180533528328,-0.0600252114236355,0.0716673955321312,0.132025271654129,0.152799397706985,0.00461637414991856,-0.0958995223045349,-0.177304968237877,0,0,0,10.6250337595124,2.37032928037353
405.986696375909,38,332,17,NaN,95.0290002293803,0,48.6122665405273,0.357453137636185,3,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.866685640685974,0.0139006507251719,0.00146322797385537,0.00126846802244284,0.00278928041747161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.891497313976288,-1,0,420.017055208572,11.4957332611084,10.4378890991211,0.452323168516159,0.113238774240017,-0.00414506299421191,-0.0569689869880676,-0.0611709542572498,-0.0231324601918459,0.0853394344449043,0.198088049888611,0.162464529275894,-0.0460086911916733,-0.217887163162231,-0.29807111620903,0,0,0,1.7811251313946,3.91658075896775
357.48828560194,38,334,19,NaN,87.4922174525674,0,38.1046905517578,0.309411823749542,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.63402188250302,0.00786004006973843,0.000454100221486463,0.00350184548059823,0.00186862588722121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.897636234760284,1,0,370.141947708188,10.1839218139648,10.3744421005249,0.231177091598511,0.120786845684052,0.0582817457616329,0.00479755038395524,-0.0038354629650712,-0.0175901912152767,-0.018024105578661,-0.00564832100644708,0.0449682287871838,0.0248496122658253,-0.0364923253655434,-0.0822364464402199,0,0,0,4.88350403299341,2.6058951221462
403.486778294777,38,335,20,NaN,235.606383327326,0,32.1985740661621,0.238474071025848,2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.89547474485936,0.00923777608614829,0.000508681033176015,0.00479586237472379,0.00183789200673345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.897040605545044,1,0,418.772082614887,8.4590425491333,7.92460298538208,0.271518766880035,0.110499121248722,-0.0143453879281878,-0.0759686008095741,-0.0919630974531174,-0.0410073213279247,0.0503529012203217,0.0912606045603752,0.070091687142849,-0.0174099002033472,-0.0933869779109955,-0.16890212893486,0,0,0,6.69251813526492,2.56473698047486
403.486778294777,38,336,21,NaN,472.523511485402,0,36.8016166687012,0.252432376146317,2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.24390247483099,0.00794978605967973,0.000569237319757981,0.00451004120424904,0.00177149253913426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.897312939167023,1,0,418.772082614887,8.23665428161621,7.88915729522705,0.222015902400017,0.050819531083107,-0.0432899706065655,-0.0943277850747108,-0.0733235329389572,-0.0569781288504601,0.0754640027880669,0.144572526216507,0.0800548568367958,-0.0403867848217487,-0.157310128211975,-0.220483914017677,0,0,0,6.2917509968371,2.47132774274584
409.486581689495,38,337,22,NaN,53.740538060753,0,27.014253616333,0.11773855984211,2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.63294452962206,0.00935270247811621,0.00055579641780438,0.000733260068741134,0.00126068033141029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.896269381046295,1,0,425.128163575242,8.25157928466797,8.36578178405762,0.289401054382324,0.10541046410799,0.0176803916692734,-0.014510003849864,-0.0502946116030216,-0.0156540349125862,0.0811104848980904,0.112220771610737,0.0860617384314537,-0.00557860918343067,-0.088311456143856,-0.14068965613842,0,0,0,1.02412842998007,1.76076486850095
385.487368110623,38,338,23,NaN,58.6558311760658,0,25.2765693664551,0.16203610599041,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.28110067024217,0.00999238689740499,0.00176006919895949,0.00430360176445295,0.00169046836931051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.896183967590332,1,0,399.721677005341,9.98812198638916,10.3373003005981,0.148041144013405,0.0969829186797142,0.0468242950737476,0.0334902107715607,-0.0231133345514536,-0.0129061974585056,0.0252675469964743,0.0439866259694099,0.0560320764780045,-0.0264105908572674,-0.0143893146887422,-0.0787387639284134,0,0,0,6.01132009003407,2.36126552273945
410.986532538174,39,339,1,NaN,52.429793230003,0,23.8552360534668,0.118300557136536,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.76912111325989,0.0111707064347712,0.000943430772394484,0.00328974811418448,0.00165074891992845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.894177496433258,1,0,425.28754298771,10.2216939926147,10.0923948287964,0.105215355753899,0.0334784127771854,-0.0104942424222827,-0.0424873940646648,-0.0606875345110893,-0.0120814181864262,0.0670285150408745,0.110714539885521,0.0511922836303711,-0.0261272247880697,-0.122985832393169,-0.138997659087181,0,0,0,4.60546894298128,2.31095896084281
385.98735172685,39,343,5,NaN,82.2492381295671,0,39.4699554443359,0.312149554491043,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.39448114436418,0.00953670767090184,0.000406665180968704,0.00067061972983468,0.00149708878822052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89416640996933,-1,0,400.250490502881,7.77844905853271,9.68511009216309,0.214888513088226,0.101167693734169,0.011840452440083,-0.0104132983833551,-0.00452133966609836,-0.0271968208253384,-0.0271858144551516,-0.0231387410312891,0.0272027608007193,-0.0120595805346966,-0.0640547350049019,-0.118455119431019,0,0,0,0.938842891488003,2.09586909572987
386.487335343076,39,345,7,NaN,99.6166071370056,0,54.1787109375,0.368663907051086,2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.51090294991476,0.00872746879632344,0.000684613624282852,0.0020928216061645,0.00157480910345311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.895222902297974,1,0,400.77932495825,8.37631988525391,8.00230693817139,0.296946823596954,0.155526086688042,0.0286035966128111,0.0144165810197592,0.0158315766602755,-0.00291671580635011,0.0123956557363272,0.0134286982938647,0.0247874576598406,-0.0313712805509567,-0.0751198455691338,-0.133226156234741,0,0,0,2.92641539874806,2.20207283643247
390.487204272888,39,347,9,NaN,174.001376282072,0,31.8083553314209,0.203892186284065,3,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.38333895217872,0.0126137759667964,0.000853607879929457,0.00100735366383257,0.00236469063976849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.891140818595886,-1,0,405.010753658915,7.96840667724609,8.10107803344727,0.38382613658905,0.0887090787291527,0.0251026656478643,-0.00642806710675359,-0.0683835968375206,-0.0395108759403229,0.0374959744513035,0.126689404249191,0.128985717892647,0.0905172303318977,0.0141726499423385,-0.125477895140648,0,0,0,1.41504607360765,3.32171939730722
384.48740087817,39,350,12,NaN,124.520758921257,0,19.8078479766846,0.10826475918293,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97497181806701,0.00714843996905592,0.000434899728186659,0.00581413694951487,0.00148789889461018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.897390782833099,1,0,397.375320926642,9.04658508300781,10.1063823699951,0.117602035403252,0.0685240402817726,0.00992706697434187,-0.0281929541379213,-0.0330939367413521,0.0354565344750881,0.0184862967580557,0.00982559844851494,0.0261313542723656,0.0160629972815514,-0.0361140407621861,-0.102134853601456,0,0,0,8.11033138809978,2.07551924078479
